county_fips,year,bls_labor_force,bls_employed
42015,2022,28122,27014
42017,2022,350406,337962
42019,2022,98291,94455
42021,2022,55396,52625
42023,2022,1935,1832
42025,2022,32481,30940
42027,2022,78275,75657
42029,2022,294834,286041
42031,2022,16129,15351
42033,2022,35419,33663
42035,2022,17051,16205
42037,2022,33868,32451
42039,2022,37890,36199
42041,2022,134905,130606
42043,2022,145887,140459
42045,2022,299925,288308
42047,2022,14669,14000
42049,2022,125838,120023
42051,2022,54802,51670
42053,2022,1706,1603
42055,2022,77884,75200
42057,2022,7208,6930
42059,2022,15525,14755
42061,2022,19258,18248
42063,2022,36691,34879
42065,2022,19526,18645
42067,2022,12459,11962
42069,2022,104935,100315
42071,2022,289525,280002
42073,2022,39277,37299
42075,2022,73340,70790
42077,2022,196923,188905
42079,2022,157927,150080
42081,2022,54945,52510
42083,2022,16871,16027
42085,2022,47745,45520
42087,2022,20994,20061
42089,2022,82054,77663
42091,2022,466300,451148
42093,2022,9216,8921
42095,2022,164085,157608
42097,2022,42348,40399
42099,2022,24665,23828
42101,2022,730158,693345
42103,2022,25674,24320
42105,2022,6886,6509
42107,2022,65860,62820
42109,2022,19718,18932
42111,2022,32524,30883
42113,2022,2548,2422
42115,2022,20233,19436
42117,2022,19050,18178
42119,2022,19587,18881
42121,2022,21386,20385
42123,2022,17645,16878
42125,2022,104233,99759
42127,2022,22737,21664
42129,2022,174907,167456
42131,2022,13504,12891
42133,2022,238542,230106
44001,2022,26609,25922
44003,2022,93921,91231
44005,2022,45244,43986
44007,2022,335461,323859
44009,2022,70521,68590
45001,2022,9475,9111
45003,2022,73747,71447
45005,2022,2285,2157
45007,2022,92055,89311
45009,2022,4551,4303
45011,2022,7565,7215
45013,2022,77029,74636
45015,2022,110406,107041
45017,2022,6451,6227
45019,2022,216613,210699
45021,2022,24177,23188
45023,2022,13429,12865
45025,2022,21493,20740
45027,2022,12028,11541
45029,2022,15883,15332
45031,2022,29949,28898
45033,2022,12869,12285
45035,2022,80039,77734
45037,2022,10336,10002
45039,2022,9281,8849
45041,2022,66429,64295
45043,2022,26153,25184
45045,2022,261642,254376
45047,2022,29763,28675
45049,2022,7911,7685
45051,2022,151771,145920
45053,2022,13276,12875
45055,2022,29556,28599
45057,2022,43866,42310
45059,2022,30273,29263
45061,2022,6421,6125
45063,2022,152183,148158
45065,2022,3447,3324
45067,2022,12663,12050
45069,2022,8090,7557
45071,2022,19190,18664
45073,2022,34437,33391
45075,2022,32982,31341
45077,2022,58341,56548
45079,2022,198509,192084
45081,2022,8453,8213
45083,2022,155135,150296
45085,2022,42000,40399
45087,2022,11266,10739
45089,2022,10797,10285
45091,2022,149123,144505
46003,2022,1488,1461
46005,2022,9255,9081
46007,2022,1066,1032
46009,2022,2848,2795
46011,2022,19103,18717
46013,2022,20088,19647
46015,2022,2664,2620
46017,2022,724,692
46019,2022,5054,4959
46021,2022,774,754
46023,2022,3812,3727
46025,2022,1953,1910
46027,2022,7345,7191
46029,2022,15970,15659
46031,2022,1278,1241
46033,2022,4208,4091
46035,2022,11068,10866
46037,2022,2683,2604
46039,2022,2303,2238
46041,2022,2277,2149
46043,2022,1504,1475
46045,2022,1995,1958
46047,2022,3054,2983
46049,2022,1081,1060
46051,2022,4383,4275
46053,2022,2137,2098
46055,2022,1071,1051
46057,2022,3584,3516
46059,2022,1790,1759
46061,2022,1785,1740
46063,2022,741,727
46065,2022,9910,9747
46067,2022,3618,3539
46069,2022,659,645
46071,2022,1218,1182
46073,2022,1327,1309
46075,2022,526,514
46077,2022,2803,2751
46079,2022,6711,6576
46081,2022,14128,13864
46083,2022,37550,36946
46085,2022,1687,1645
46087,2022,3114,3063
46089,2022,979,953
46091,2022,2474,2407
46093,2022,14435,14142
46095,2022,747,725
46097,2022,1224,1202
46099,2022,116619,114506
46101,2022,4018,3931
46102,2022,3786,3604
46103,2022,59489,58307
46105,2022,1433,1404
46107,2022,1040,1017
46109,2022,4631,4482
46111,2022,1208,1183
46115,2022,3036,2964
46117,2022,1929,1894
46119,2022,815,802
46121,2022,3004,2894
46123,2022,3071,3020
46125,2022,4757,4670
46127,2022,8697,8509
46129,2022,2113,2041
46135,2022,11732,11525
46137,2022,945,911
47001,2022,35385,34208
47003,2022,21613,20879
47005,2022,6823,6543
47007,2022,4380,4148
47009,2022,65737,63686
47011,2022,50472,48652
47013,2022,15007,14385
47015,2022,6882,6673
47017,2022,11741,11285
47019,2022,24130,23251
47021,2022,22668,22064
47023,2022,8542,8287
47025,2022,12884,12392
47027,2022,2780,2651
47029,2022,14685,13932
47031,2022,25174,24324
47033,2022,6847,6628
47035,2022,23261,22264
47037,2022,414106,402427
47039,2022,4396,4197
47041,2022,7697,7396
47043,2022,27999,27170
47045,2022,16565,15970
47047,2022,19250,18574
47049,2022,7714,7421
47051,2022,19369,18690
47053,2022,21601,20836
47055,2022,14909,14419
47057,2022,9751,9377
47059,2022,28926,27775
47061,2022,4929,4705
47063,2022,28156,27128
47065,2022,184617,178316
47067,2022,2272,2177
47069,2022,8941,8564
47071,2022,10144,9738
47073,2022,23159,22254
47075,2022,7581,7237
47077,2022,11725,11296
47079,2022,13603,13060
47081,2022,11773,11431
47083,2022,3171,3032
47085,2022,8697,8395
47087,2022,4792,4605
47089,2022,25023,24109
47091,2022,7533,7277
47093,2022,251747,244518
47095,2022,1636,1554
47097,2022,9404,8961
47099,2022,19266,18594
47101,2022,5576,5374
47103,2022,16660,16123
47105,2022,24444,23649
47107,2022,21605,20731
47109,2022,8383,7997
47111,2022,11678,11320
47113,2022,49138,47445
47115,2022,12374,11894
47117,2022,15622,15105
47119,2022,53113,51496
47121,2022,5180,4953
47123,2022,20975,20248
47125,2022,88330,85037
47127,2022,3686,3595
47129,2022,7869,7568
47131,2022,12779,12287
47133,2022,10013,9673
47135,2022,2794,2644
47137,2022,2181,2097
47139,2022,7077,6813
47141,2022,35403,34208
47143,2022,13861,13267
47145,2022,23828,22954
47147,2022,39317,38201
47149,2022,196153,190828
47151,2022,8172,7773
47153,2022,6211,5956
47155,2022,55091,53350
47157,2022,439083,419218
47159,2022,9780,9489
47161,2022,5467,5255
47163,2022,68787,66360
47165,2022,109078,106085
47167,2022,27667,26664
47169,2022,5740,5568
47171,2022,7080,6773
47173,2022,7878,7580
47175,2022,2061,1973
47177,2022,16420,15737
47179,2022,61533,59542
47181,2022,6484,6190
47183,2022,15300,14768
47185,2022,11992,11570
47187,2022,138494,135165
47189,2022,82167,80000
48001,2022,23122,22319
48003,2022,9419,9114
48005,2022,35501,33854
48007,2022,9291,8797
48009,2022,4013,3877
48011,2022,934,908
48013,2022,22505,21586
48015,2022,14133,13571
48017,2022,2419,2316
48019,2022,10621,10225
48021,2022,48219,46585
48023,2022,1905,1852
48025,2022,9206,8665
48027,2022,149152,142464
48029,2022,977978,941275
48031,2022,7193,6991
48033,2022,676,663
48035,2022,8736,8410
48037,2022,38528,36726
48039,2022,184653,176191
48041,2022,128688,124664
48043,2022,4218,4072
48045,2022,603,581
48047,2022,2375,2231
48049,2022,15336,14663
48051,2022,8869,8547
48053,2022,25625,24856
48055,2022,21303,20557
48057,2022,12298,11842
48059,2022,6281,6054
48061,2022,177980,167764
48063,2022,5158,4926
48065,2022,3001,2908
48067,2022,12017,11448
48069,2022,3338,3232
48071,2022,21038,19912
48073,2022,20689,19767
48075,2022,3185,3094
48077,2022,4868,4678
48079,2022,1154,1099
48081,2022,1546,1492
48083,2022,3056,2922
48085,2022,625800,605672
48087,2022,1088,1050
48089,2022,10232,9868
48091,2022,82200,79317
48093,2022,6343,6120
48095,2022,1333,1290
48097,2022,20068,19386
48099,2022,24651,23532
48101,2022,862,838
48103,2022,1649,1567
48105,2022,1432,1375
48107,2022,2420,2319
48109,2022,1159,1126
48111,2022,3896,3804
48113,2022,1421836,1368400
48115,2022,4521,4321
48117,2022,9020,8748
48119,2022,2512,2409
48121,2022,551918,533977
48123,2022,9156,8840
48125,2022,682,649
48127,2022,6180,5942
48129,2022,1492,1439
48131,2022,5069,4841
48133,2022,6733,6424
48135,2022,83257,79976
48137,2022,1193,1158
48139,2022,103397,99752
48141,2022,370182,354166
48143,2022,21227,20481
48145,2022,6827,6545
48147,2022,17487,16871
48149,2022,11997,11576
48151,2022,1629,1571
48153,2022,2471,2368
48155,2022,568,550
48157,2022,419021,402341
48159,2022,5356,5179
48161,2022,6355,6013
48163,2022,9490,9164
48165,2022,10171,9864
48167,2022,169221,161693
48169,2022,1969,1886
48171,2022,14612,14222
48173,2022,876,852
48175,2022,3188,3046
48177,2022,9541,9227
48179,2022,7700,7352
48181,2022,67033,64573
48183,2022,57085,54632
48185,2022,11498,10974
48187,2022,85569,82634
48189,2022,11708,11125
48191,2022,1100,1054
48193,2022,3884,3750
48195,2022,2907,2837
48197,2022,1796,1732
48199,2022,24970,23668
48201,2022,2341765,2241382
48203,2022,29081,27770
48205,2022,2634,2582
48207,2022,2772,2689
48209,2022,138727,134484
48211,2022,1627,1572
48213,2022,39102,37594
48215,2022,371568,347089
48217,2022,17847,17145
48219,2022,10803,10404
48221,2022,29898,28759
48223,2022,18345,17686
48225,2022,10596,10216
48227,2022,13143,12471
48229,2022,1886,1810
48231,2022,46855,44995
48233,2022,8470,8087
48235,2022,790,766
48237,2022,3454,3322
48239,2022,7154,6902
48241,2022,12673,11853
48243,2022,1018,982
48245,2022,101423,95037
48247,2022,1809,1711
48249,2022,15440,14546
48251,2022,88975,85823
48253,2022,5829,5575
48255,2022,6645,6423
48257,2022,75163,72313
48259,2022,23735,22983
48261,2022,145,136
48263,2022,657,644
48265,2022,22340,21528
48267,2022,1862,1799
48269,2022,572,567
48271,2022,1262,1201
48273,2022,13104,12469
48275,2022,1483,1423
48277,2022,24445,23382
48279,2022,5277,5065
48281,2022,9415,9062
48283,2022,4116,3997
48285,2022,9146,8835
48287,2022,8794,8481
48289,2022,6098,5779
48291,2022,35332,33238
48293,2022,8455,8064
48295,2022,1467,1421
48297,2022,4884,4678
48299,2022,9353,8993
48301,2022,866,861
48303,2022,163437,157861
48305,2022,2870,2767
48307,2022,3158,3024
48309,2022,126753,122139
48311,2022,851,835
48313,2022,4765,4557
48315,2022,4228,4015
48317,2022,2803,2715
48319,2022,1830,1768
48321,2022,17202,16175
48323,2022,23525,21646
48325,2022,22675,21800
48327,2022,859,827
48329,2022,106186,103044
48331,2022,10394,9950
48333,2022,1905,1823
48335,2022,2311,2208
48337,2022,9294,8956
48339,2022,302110,290130
48341,2022,11313,11012
48343,2022,4491,4206
48345,2022,508,487
48347,2022,28050,26833
48349,2022,23564,22637
48351,2022,4896,4558
48353,2022,6801,6543
48355,2022,164081,156295
48357,2022,3972,3836
48359,2022,934,906
48361,2022,34953,32930
48363,2022,13137,12634
48365,2022,9609,9162
48367,2022,74559,72083
48369,2022,5146,5020
48371,2022,6223,5965
48373,2022,18726,17674
48375,2022,54782,52994
48377,2022,3108,2914
48379,2022,6538,6312
48381,2022,75680,73487
48383,2022,1640,1581
48385,2022,1141,1087
48387,2022,5211,4944
48389,2022,8536,8241
48391,2022,2985,2843
48393,2022,401,385
48395,2022,7982,7672
48397,2022,59266,57275
48399,2022,4680,4523
48401,2022,22474,21529
48403,2022,3942,3660
48405,2022,3111,2929
48407,2022,12084,11490
48409,2022,29300,27513
48411,2022,2234,2154
48413,2022,1233,1188
48415,2022,6295,6031
48417,2022,1875,1824
48419,2022,11060,10588
48421,2022,1388,1349
48423,2022,112585,108356
48425,2022,4570,4393
48427,2022,24752,22023
48429,2022,4066,3912
48431,2022,524,503
48433,2022,701,680
48435,2022,1040,981
48437,2022,2582,2476
48439,2022,1139902,1098145
48441,2022,68904,66573
48443,2022,405,390
48445,2022,4650,4454
48447,2022,739,715
48449,2022,13764,13162
48451,2022,55626,53694
48453,2022,823554,800001
48455,2022,5368,5083
48457,2022,7181,6744
48459,2022,17868,17097
48461,2022,2414,2350
48463,2022,11264,10763
48465,2022,22262,21246
48467,2022,27948,26966
48469,2022,41237,39485
48471,2022,24019,22877
48473,2022,25472,24363
48475,2022,6231,6001
48477,2022,15299,14685
48479,2022,117568,112669
48481,2022,21466,20640
48483,2022,2014,1935
48485,2022,55477,53276
48487,2022,4901,4662
48489,2022,7268,6669
48491,2022,365035,354210
48493,2022,25975,25116
48495,2022,3986,3827
48497,2022,34293,33059
48499,2022,18267,17436
48501,2022,3296,3162
48503,2022,8142,7861
48505,2022,4590,4268
48507,2022,3398,3103
49001,2022,2853,2773
49003,2022,27627,26991
49005,2022,70880,69424
49007,2022,8432,8129
49009,2022,408,389
49011,2022,184020,179956
49013,2022,8007,7744
49015,2022,4524,4373
49017,2022,2942,2765
49019,2022,6957,6727
49021,2022,27768,27074
49023,2022,6410,6281
49025,2022,4119,4014
49027,2022,6256,6111
49029,2022,5943,5822
49031,2022,511,490
49033,2022,1245,1213
49035,2022,674723,658798
49037,2022,5600,5350
49039,2022,13525,13145
49041,2022,10250,9952
49043,2022,26085,25510
49045,2022,38041,37053
49047,2022,14110,13593
49049,2022,344947,337405
49051,2022,17724,17303
49053,2022,87255,85015
49055,2022,1531,1463
49057,2022,135048,131650
50001,2022,20956,20507
50003,2022,17761,17260
50005,2022,14705,14301
50007,2022,97567,95805
50009,2022,2694,2600
50011,2022,27786,27139
50013,2022,4140,4019
50015,2022,14147,13725
50017,2022,15826,15464
50019,2022,13370,12843
50021,2022,29951,29087
50023,2022,34105,33373
50025,2022,21236,20694
50027,2022,29307,28731
51001,2022,15584,15086
51003,2022,58034,56548
51005,2022,6596,6385
51007,2022,6282,6100
51009,2022,14759,14317
51011,2022,7105,6886
51013,2022,156767,153622
51015,2022,38307,37354
51017,2022,2418,2360
51019,2022,38331,37264
51021,2022,2774,2696
51023,2022,17646,17214
51025,2022,5840,5580
51027,2022,6305,6016
51029,2022,6436,6189
51031,2022,25701,24923
51033,2022,15355,14872
51035,2022,12841,12399
51036,2022,3596,3489
51037,2022,5432,5271
51041,2022,193562,188326
51043,2022,7670,7481
51045,2022,2310,2242
51047,2022,25528,24839
51049,2022,4719,4562
51051,2022,4514,4324
51053,2022,13785,13350
51057,2022,5484,5300
51059,2022,638265,623085
51061,2022,37720,36790
51063,2022,8460,8256
51065,2022,14205,13853
51067,2022,26456,25703
51069,2022,51432,50228
51071,2022,8098,7853
51073,2022,19529,19018
51075,2022,11830,11518
51077,2022,7974,7769
51079,2022,10635,10388
51081,2022,4310,4152
51083,2022,15390,14812
51085,2022,60044,58623
51087,2022,185309,180233
51089,2022,23859,23072
51091,2022,1359,1328
51093,2022,19714,19179
51095,2022,37027,35991
51097,2022,3896,3796
51099,2022,14453,14093
51101,2022,9568,9321
51103,2022,5387,5199
51105,2022,8194,7893
51107,2022,232059,226714
51109,2022,20764,20218
51111,2022,5167,4994
51113,2022,7548,7386
51115,2022,4096,3982
51117,2022,12966,12516
51119,2022,5250,5107
51121,2022,51821,50440
51125,2022,7376,7178
51127,2022,13231,12924
51131,2022,5501,5315
51133,2022,5457,5244
51135,2022,7226,7014
51137,2022,17426,16922
51139,2022,12142,11743
51141,2022,7163,6914
51143,2022,30156,29238
51145,2022,14669,14306
51147,2022,9941,9562
51149,2022,15388,14878
51153,2022,250685,244068
51155,2022,16602,16104
51157,2022,3710,3619
51159,2022,3960,3848
51161,2022,49776,48544
51163,2022,10755,10456
51165,2022,42907,41846
51167,2022,11006,10629
51169,2022,9184,8899
51171,2022,22145,21546
51173,2022,13571,13157
51175,2022,9036,8795
51177,2022,69356,67378
51179,2022,75585,73485
51181,2022,3649,3546
51183,2022,3689,3536
51185,2022,15403,14775
51187,2022,20735,20160
51191,2022,26319,25577
51193,2022,9543,9252
51195,2022,12830,12320
51197,2022,14083,13669
51199,2022,33232,32344
51510,2022,100719,98425
51520,2022,7555,7307
51530,2022,3220,3129
51540,2022,25706,25058
51550,2022,124115,120590
51570,2022,8532,8264
51580,2022,2285,2193
51590,2022,18699,17861
51595,2022,2323,2216
51600,2022,12903,12598
51610,2022,8555,8374
51620,2022,3476,3342
51630,2022,14352,13889
51640,2022,2844,2758
51650,2022,64499,62099
51660,2022,24906,24078
51670,2022,9635,9218
51678,2022,2213,2124
51680,2022,35533,34185
51683,2022,21729,21178
51685,2022,9791,9550
51690,2022,5571,5321
51700,2022,88557,85433
51710,2022,110326,106566
51720,2022,1601,1542
51730,2022,12608,11917
51735,2022,6378,6227
51740,2022,44161,42505
51750,2022,8960,8654
51760,2022,120698,116730
51770,2022,48968,47459
51775,2022,12881,12518
51790,2022,12456,12129
51800,2022,45674,44299
51810,2022,232244,225983
51820,2022,10829,10515
51830,2022,6817,6552
51840,2022,15080,14684
53001,2022,9816,9335
53003,2022,10559,10165
53005,2022,105674,100627
53007,2022,44353,42316
53009,2022,28911,27267
53011,2022,246694,235641
53013,2022,1738,1647
53015,2022,48420,45801
53017,2022,21681,20583
53019,2022,2289,2083
53021,2022,43925,41354
53023,2022,796,743
53025,2022,48734,45944
53027,2022,28799,26954
53029,2022,36599,34884
53031,2022,12616,11953
53033,2022,1318942,1279356
53035,2022,127917,122423
53037,2022,22421,21182
53039,2022,9760,9221
53041,2022,34539,32560
53043,2022,4608,4373
53045,2022,25347,23836
53047,2022,19542,18356
53049,2022,8549,7986
53051,2022,5121,4785
53053,2022,450279,428275
53055,2022,8649,8321
53057,2022,61005,57932
53059,2022,5514,5236
53061,2022,449536,434437
53063,2022,261261,249353
53065,2022,19061,17843
53067,2022,147067,140545
53069,2022,1349,1261
53071,2022,30056,28721
53073,2022,114083,108778
53075,2022,23127,22105
53077,2022,130634,122667
54001,2022,7172,6852
54003,2022,58992,57259
54005,2022,7164,6846
54007,2022,5076,4771
54009,2022,9679,9233
54011,2022,40923,39463
54013,2022,2461,2261
54015,2022,3001,2826
54017,2022,3733,3616
54019,2022,15638,14909
54021,2022,2283,2162
54023,2022,5906,5687
54025,2022,15300,14719
54027,2022,11016,10722
54029,2022,12771,12137
54031,2022,5637,5408
54033,2022,33654,32447
54035,2022,11875,11372
54037,2022,30400,29641
54039,2022,80845,77870
54041,2022,6155,5860
54043,2022,6964,6612
54045,2022,11065,10588
54047,2022,4015,3758
54049,2022,24962,23873
54051,2022,12972,12323
54053,2022,10085,9641
54055,2022,20334,19424
54057,2022,12326,11858
54059,2022,6429,6075
54061,2022,55032,53152
54063,2022,6086,5878
54065,2022,8441,8202
54067,2022,8914,8501
54069,2022,19757,18970
54071,2022,3740,3643
54073,2022,2660,2518
54075,2022,3874,3716
54077,2022,15440,14817
54079,2022,26630,25745
54081,2022,29446,28363
54083,2022,11679,11133
54085,2022,4278,4103
54087,2022,5026,4713
54089,2022,4582,4412
54091,2022,7837,7536
54093,2022,3542,3409
54095,2022,2960,2788
54097,2022,9662,9201
54099,2022,15376,14762
54101,2022,3212,3070
54103,2022,6393,6036
54105,2022,2227,2096
54107,2022,35981,34500
54109,2022,7101,6794
55001,2022,7736,7362
55003,2022,7500,7206
55005,2022,23920,23119
55007,2022,7387,7034
55009,2022,140668,136985
55011,2022,6191,5951
55013,2022,7251,6915
55015,2022,27668,27029
55017,2022,33577,32452
55019,2022,17651,17184
55021,2022,31918,31081
55023,2022,7093,6822
55025,2022,331415,324324
55027,2022,47639,46412
55029,2022,15244,14766
55031,2022,22761,21832
55033,2022,24020,23272
55035,2022,59637,58133
55037,2022,2153,2076
55039,2022,56254,54814
55041,2022,3867,3685
55043,2022,27067,26326
55045,2022,20880,20374
55047,2022,9118,8811
55049,2022,13636,13280
55051,2022,2515,2385
55053,2022,9381,9021
55055,2022,46089,44849
55057,2022,13286,12856
55059,2022,90351,87396
55061,2022,10760,10490
55063,2022,65448,63805
55065,2022,10222,9974
55067,2022,9286,8948
55069,2022,14656,14204
55071,2022,40505,39374
55073,2022,72542,70710
55075,2022,19106,18388
55077,2022,7682,7409
55078,2022,1509,1427
55079,2022,461542,444682
55081,2022,23373,22754
55083,2022,20524,19878
55085,2022,18025,17429
55087,2022,104672,102060
55089,2022,49050,47855
55091,2022,4059,3932
55093,2022,24487,23687
55095,2022,24613,23666
55097,2022,37677,36576
55099,2022,6286,6074
55101,2022,98838,95384
55103,2022,8851,8598
55105,2022,86212,83263
55107,2022,6539,6298
55109,2022,49714,48189
