county_fips,year,bea_total_income,population
24011,2021,1789708000,33413
24011,2022,1855197000,33433
24013,2020,11262720000,172923
24013,2021,12148929000,174208
24013,2022,12487826000,175305
24015,2020,5479885000,103793
24015,2021,5766801000,104096
24015,2022,5882013000,104942
24017,2020,9993795000,166726
24017,2021,10481590000,168870
24017,2022,10706536000,170102
24019,2020,1604444000,32528
24019,2021,1807019000,32625
24019,2022,1825208000,32726
24021,2020,17864769000,272765
24021,2021,19587024000,280410
24021,2022,20713005000,287079
24023,2020,1410870000,28792
24023,2021,1535160000,28757
24023,2022,1512498000,28579
24025,2020,16233287000,261213
24025,2021,17422666000,263292
24025,2022,17803767000,263867
24027,2020,27058069000,332786
24027,2021,29036622000,335287
24027,2022,29827252000,335411
24029,2020,1205225000,19114
24029,2021,1328548000,19254
24029,2022,1346895000,19320
24031,2020,90565341000,1060825
24031,2021,96133196000,1055924
24031,2022,98300546000,1052521
24033,2020,48455083000,965290
24033,2021,50984848000,956254
24033,2022,49958493000,946971
24035,2020,3557859000,50023
24035,2021,3966491000,50900
24035,2022,4129931000,51711
24037,2020,7119548000,113987
24037,2021,7466688000,114664
24037,2022,7598680000,114877
24039,2020,798887000,24564
24039,2021,903748000,24528
24039,2022,944518000,24546
24041,2020,2947357000,37481
24041,2021,3242179000,37796
24041,2022,3355057000,37932
24043,2020,7609287000,154677
24043,2021,8233095000,155197
24043,2022,8305634000,155590
24045,2020,4447808000,103556
24045,2021,4850585000,104181
24045,2022,4830585000,104664
24047,2020,3100085000,52511
24047,2021,3447767000,53370
24047,2022,3473587000,53866
24510,2020,31562507000,583139
24510,2021,33715825000,576981
24510,2022,34085639000,569931
25001,2020,18218342000,228856
25001,2021,19512593000,232594
25001,2022,19832524000,232457
25003,2020,7870500000,128774
25003,2021,8288857000,128621
25003,2022,8279881000,127859
25005,2020,34791553000,576737
25005,2021,37111108000,579895
25005,2022,37184286000,580068
25007,2020,1746167000,20579
25007,2021,1813870000,21109
25007,2022,1828484000,20868
25009,2020,58172607000,808491
25009,2021,62654945000,807485
25009,2022,63093353000,806765
25011,2020,4288420000,70930
25011,2021,4464289000,70943
25011,2022,4462352000,70894
25013,2020,26813072000,464407
25013,2021,28099474000,462849
25013,2022,27806420000,461041
25015,2020,9311762000,146592
25015,2021,9665216000,163088
25015,2022,9723031000,162588
25017,2020,148135188000,1628671
25017,2021,160766220000,1617099
25017,2022,164506575000,1617105
25019,2020,1332547000,14237
25019,2021,1470372000,14499
25019,2022,1485837000,14421
25021,2020,69412454000,724322
25021,2021,76805508000,724692
25021,2022,79288752000,725531
25023,2020,39280792000,530154
25023,2021,42128915000,532919
25023,2022,42678549000,533069
25025,2020,69357940000,793271
25025,2021,74994008000,771765
25025,2022,74287708000,766381
25027,2020,52689154000,859708
25027,2021,55587692000,862132
25027,2022,55942537000,862927
26001,2020,470826000,10189
26001,2021,514403000,10300
26001,2022,514811000,10417
26003,2020,339732000,8842
26003,2021,368984000,8789
26003,2022,362593000,8807
26005,2020,6025429000,120647
26005,2021,6562001000,121010
26005,2022,6660219000,121210
26007,2020,1293340000,28880
26007,2021,1404089000,28916
26007,2022,1402930000,28847
26009,2020,1218924000,23459
26009,2021,1346531000,23884
26009,2022,1363615000,24249
26011,2020,669614000,15003
26011,2021,710800000,15000
26011,2022,704598000,15089
26013,2020,312963000,8140
26013,2021,334228000,8291
26013,2022,328926000,8277
26015,2020,3086392000,62598
26015,2021,3349040000,63170
26015,2022,3441884000,63554
26017,2020,4878569000,103733
26017,2021,5200417000,103251
26017,2022,5106814000,102821
26019,2020,944013000,17997
26019,2021,992977000,18236
26019,2022,1002386000,18297
26021,2020,8271146000,154183
26021,2021,9159537000,153377
26021,2022,9221598000,152900
26023,2020,1803050000,44868
26023,2021,1946579000,45202
26023,2022,1916634000,44531
26025,2020,5849429000,134184
26025,2021,6102372000,133878
26025,2022,5985202000,133289
26027,2020,2593300000,51550
26027,2021,2815105000,51501
26027,2022,2823923000,51403
26029,2020,1515131000,26034
26029,2021,1693947000,26215
26029,2022,1752930000,26293
26031,2020,1164362000,25584
26031,2021,1226056000,25735
26031,2022,1211067000,25940
26033,2020,1456719000,36781
26033,2021,1570986000,35867
26033,2022,1548512000,36293
26035,2020,1221789000,30834
26035,2021,1283308000,31128
26035,2022,1258672000,31352
26037,2020,4070481000,79157
26037,2021,4425101000,79499
26037,2022,4530790000,79748
26039,2020,541550000,12993
26039,2021,576037000,13292
26039,2022,560382000,13491
26041,2020,1608256000,36860
26041,2021,1699686000,36834
26041,2022,1637788000,36741
26043,2020,1313740000,25898
26043,2021,1445138000,25795
26043,2022,1418709000,25874
26045,2020,5198211000,109176
26045,2021,5536347000,109030
26045,2022,5551420000,108992
26047,2020,2123623000,34104
26047,2021,2351368000,34280
26047,2022,2395130000,34163
26049,2020,18414693000,405757
26049,2021,19488910000,404662
26049,2022,19119944000,401983
26051,2020,1074930000,25375
26051,2021,1127631000,25528
26051,2022,1124342000,25728
26053,2020,650865000,14346
26053,2021,684354000,14356
26053,2022,680992000,14319
26055,2020,5308599000,95411
26055,2021,5871628000,96013
26055,2022,5989358000,96464
26057,2020,1727449000,41667
26057,2021,1813627000,41269
26057,2022,1773831000,41100
26059,2020,1816865000,45733
26059,2021,1948797000,45609
26059,2022,1921422000,45762
26061,2020,1486817000,37238
26061,2021,1601532000,37444
26061,2022,1587391000,37035
26063,2020,1619180000,31371
26063,2021,1770319000,31354
26063,2022,1757081000,31248
26065,2020,13169421000,284640
26065,2021,14014855000,271427
26065,2022,14085158000,284108
26067,2020,2519193000,66855
26067,2021,2729426000,66797
26067,2022,2736694000,66809
26069,2020,1097918000,25185
26069,2021,1180107000,25374
26069,2022,1168087000,25521
26071,2020,540233000,11628
26071,2021,565985000,11576
26071,2022,557823000,11622
26073,2020,2790960000,64513
26073,2021,2931044000,64291
26073,2022,2888830000,64447
26075,2020,6957521000,160225
26075,2021,7514270000,160266
26075,2022,7428423000,160066
26077,2020,14349521000,261767
26077,2021,15326372000,260688
26077,2022,15570936000,261173
26079,2020,734067000,17916
26079,2021,780765000,17958
26079,2022,766950000,18182
26081,2020,39016248000,658460
26081,2021,43042407000,659000
26081,2022,44142240000,659083
26083,2020,111741000,2068
26083,2021,117543000,2118
26083,2022,119754000,2180
26085,2020,457826000,12094
26085,2021,474652000,12261
26085,2022,458851000,12594
26087,2020,4332071000,88572
26087,2021,4499803000,88686
26087,2022,4490087000,88780
26089,2020,1629040000,22312
26089,2021,1790242000,22630
26089,2022,1870881000,22870
26091,2020,4402351000,99320
26091,2021,4713424000,99202
26091,2022,4685716000,98567
26093,2020,12106997000,193971
26093,2021,13124957000,195277
26093,2022,13593733000,196161
26095,2020,215403000,5336
26095,2021,231255000,5337
26095,2022,224957000,5330
26097,2020,535179000,10816
26097,2021,573716000,10899
26097,2022,569745000,10941
26099,2020,44785665000,880176
26099,2021,47139119000,877385
26099,2022,47046713000,874195
26101,2020,1085679000,25061
26101,2021,1167983000,25299
26101,2022,1151401000,25287
26103,2020,2915242000,66012
26103,2021,3157571000,65800
26103,2022,3097491000,66661
26105,2020,1324856000,29038
26105,2021,1422016000,29381
26105,2022,1383674000,29409
26107,2020,1624785000,39792
26107,2021,1767359000,40057
26107,2022,1729902000,40720
26109,2020,1040597000,23450
26109,2021,1112010000,23323
26109,2022,1100221000,23266
26111,2020,4724096000,83481
26111,2021,5018053000,83426
26111,2022,5090894000,83674
26113,2020,618432000,15057
26113,2021,668021000,15164
26113,2022,664311000,15213
26115,2020,7701408000,154893
26115,2021,8192345000,155646
26115,2022,8246982000,155609
26117,2020,2518262000,66648
26117,2021,2749070000,67458
26117,2022,2746228000,67433
26119,2020,390098000,9164
26119,2021,403976000,9302
26119,2022,396539000,9569
26121,2020,7627568000,175848
26121,2021,8127512000,176612
26121,2022,8046286000,176565
26123,2020,2092315000,50095
26123,2021,2251234000,50468
26123,2022,2246097000,50886
26125,2020,97217213000,1272413
26125,2021,104068949000,1271891
26125,2022,107711780000,1269431
26127,2020,1147994000,26713
26127,2021,1225809000,26884
26127,2022,1212983000,26973
26129,2020,818945000,20779
26129,2021,881556000,20783
26129,2022,862292000,20970
26131,2020,258977000,5805
26131,2021,275075000,5855
26131,2022,273571000,5863
26133,2020,982237000,22906
26133,2021,1044971000,23176
26133,2022,1036830000,23274
26135,2020,308157000,8239
26135,2021,340442000,8328
26135,2022,340913000,8404
26137,2020,1150281000,25138
26137,2021,1256138000,25351
26137,2022,1236065000,25644
26139,2020,15899412000,296889
26139,2021,17621225000,298317
26139,2022,18358772000,300873
26141,2020,583571000,12997
26141,2021,617962000,13173
26141,2022,617800000,13361
26143,2020,1002819000,23466
26143,2021,1053782000,23677
26143,2022,1038730000,23708
26145,2020,8673982000,189860
26145,2021,9209795000,189590
26145,2022,8983295000,188330
26147,2020,8005913000,160375
26147,2021,8402183000,160384
26147,2022,8417015000,160151
26149,2020,2613600000,60931
26149,2021,2866988000,60850
26149,2022,2857149000,60874
26151,2020,1775276000,40502
26151,2021,1904199000,40604
26151,2022,1877896000,40657
26153,2020,365069000,8056
26153,2021,382777000,8060
26153,2022,363556000,8188
26155,2020,3035932000,68006
26155,2021,3236334000,67998
26155,2022,3226093000,68022
26157,2020,2222125000,53310
26157,2021,2366100000,53046
26157,2022,2318852000,52945
26159,2020,3516176000,75576
26159,2021,3745702000,75703
26159,2022,3749904000,75692
26161,2020,24021472000,371817
26161,2021,25510478000,364998
26161,2022,26147662000,366376
26163,2020,83044053000,1789129
26163,2021,86896082000,1773073
26163,2022,85232497000,1757043
26165,2020,1402348000,33685
26165,2021,1516537000,33940
26165,2022,1499901000,34196
27001,2020,735113000,15718
27001,2021,800881000,15945
27001,2022,804802000,16126
27003,2020,20290309000,364458
27003,2021,21678422000,367416
27003,2022,22268689000,368864
27005,2020,1807272000,35194
27005,2021,1987370000,35326
27005,2022,2034026000,35371
27007,2020,2176636000,46243
27007,2021,2368486000,46420
27007,2022,2356358000,46799
27009,2020,2053603000,41357
27009,2021,2215207000,41496
27009,2022,2249574000,41463
27011,2020,296865000,5158
27011,2021,338451000,5162
27011,2022,361106000,5144
27013,2020,3340991000,69211
27013,2021,3570559000,69361
27013,2022,3679165000,69631
27015,2020,1470938000,25903
27015,2021,1553118000,25883
27015,2022,1599165000,25723
27017,2020,1691531000,36193
27017,2021,1818979000,36455
27017,2022,1844449000,36708
27019,2020,8126250000,107284
27019,2021,9022210000,108826
27019,2022,9583434000,110034
27021,2020,1532141000,30142
27021,2021,1768774000,30638
27021,2022,1748888000,31274
27023,2020,608463000,12596
27023,2021,669226000,12390
27023,2022,688824000,12284
27025,2020,3056457000,56713
27025,2021,3317932000,57544
27025,2022,3410387000,57988
27027,2020,3037683000,65332
27027,2021,3332179000,65665
27027,2022,3359967000,65929
27029,2020,439957000,8571
27029,2021,466577000,8574
27029,2022,462123000,8649
27031,2020,308578000,5595
27031,2021,322720000,5623
27031,2022,324188000,5708
27033,2020,622668000,11509
27033,2021,678335000,11578
27033,2022,717226000,11356
27035,2020,3243931000,66277
27035,2021,3682012000,67345
27035,2022,3590178000,67948
27037,2020,27888958000,440393
27037,2021,29960018000,442773
27037,2022,31026692000,443341
27039,2020,1095772000,20895
27039,2021,1222598000,20964
27039,2022,1238484000,20981
27041,2020,2181050000,39089
27041,2021,2399385000,39305
27041,2022,2480190000,39668
27043,2020,663760000,13901
27043,2021,751750000,13910
27043,2022,776392000,13926
27045,2020,1055740000,21234
27045,2021,1150213000,21303
27045,2022,1190571000,21414
27047,2020,1507885000,30902
27047,2021,1665762000,30808
27047,2022,1701058000,30718
27049,2020,2691526000,47575
27049,2021,2932334000,48018
27049,2022,3073035000,48013
27051,2020,328414000,6094
27051,2021,354036000,6161
27051,2022,381167000,6136
27053,2020,99541341000,1281568
27053,2021,109529542000,1266736
27053,2022,113223114000,1260121
27055,2020,1035899000,18851
27055,2021,1098488000,18829
27055,2022,1128228000,18800
27057,2020,1199099000,21392
27057,2021,1294915000,21745
27057,2022,1286713000,21960
27059,2020,2045263000,41385
27059,2021,2186416000,41951
27059,2022,2239785000,42727
27061,2020,2175364000,45035
27061,2021,2317250000,45058
27061,2022,2329847000,45205
27063,2020,578716000,9992
27063,2021,614348000,10015
27063,2022,628923000,9893
27065,2020,788666000,16049
27065,2021,828228000,16187
27065,2022,820756000,16463
27067,2020,2348344000,43726
27067,2021,2531304000,43865
27067,2022,2608625000,43839
27069,2020,258504000,4198
27069,2021,278694000,4162
27069,2022,284436000,4059
27071,2020,570608000,12025
27071,2021,602289000,11944
27071,2022,627176000,11844
27073,2020,379403000,6702
27073,2021,428414000,6715
27073,2022,463039000,6689
27075,2020,534712000,10918
27075,2021,588413000,11009
27075,2022,580013000,10939
27077,2020,214491000,3764
27077,2021,228270000,3821
27077,2022,230766000,3871
27079,2020,1571123000,28639
27079,2021,1717370000,28918
27079,2022,1769339000,29153
27081,2020,285425000,5628
27081,2021,319219000,5563
27081,2022,337568000,5580
27083,2020,1359528000,25170
27083,2021,1475809000,25267
27083,2022,1523071000,25262
27085,2020,1919932000,36738
27085,2021,2092568000,36807
27085,2022,2114456000,36714
27087,2020,222671000,5372
27087,2021,257832000,5387
27087,2022,259187000,5328
27089,2020,588006000,9026
27089,2021,651452000,8979
27089,2022,672805000,8861
27091,2020,1079106000,19982
27091,2021,1201220000,19899
27091,2022,1234295000,19650
27093,2020,1140128000,23431
27093,2021,1238486000,23391
27093,2022,1286584000,23496
27095,2020,1268666000,26462
27095,2021,1367712000,26892
27095,2022,1401712000,27280
27097,2020,1597696000,33995
27097,2021,1724512000,34071
27097,2022,1765199000,34246
27099,2020,2036369000,40054
27099,2021,2119653000,40214
27099,2022,2160946000,40140
27101,2020,500857000,8172
27101,2021,519897000,8145
27101,2022,545973000,8060
27103,2020,1825299000,34504
27103,2021,1938683000,34373
27103,2022,1996610000,34441
27105,2020,1137200000,22207
27105,2021,1195784000,22047
27105,2022,1231465000,21947
27107,2020,319614000,6435
27107,2021,378458000,6442
27107,2022,381084000,6377
27109,2020,9999759000,163028
27109,2021,10818962000,163620
27109,2022,11078990000,164020
27111,2020,3182908000,60072
27111,2021,3367123000,60222
27111,2022,3434524000,60519
27113,2020,827389000,13950
27113,2021,900645000,13806
27113,2022,916353000,13845
27115,2020,1237983000,28889
27115,2021,1338461000,29034
27115,2022,1330637000,29446
27117,2020,531984000,9414
27117,2021,594020000,9352
27117,2022,631114000,9355
27119,2020,1660175000,31083
27119,2021,1824716000,30817
27119,2022,1810102000,30731
27121,2020,638720000,11326
27121,2021,701112000,11418
27121,2022,728640000,11431
27123,2020,31679044000,551699
27123,2021,34664860000,542861
27123,2022,35058878000,536413
27125,2020,225769000,3940
27125,2021,270171000,3932
27125,2022,283867000,3874
27127,2020,922090000,15408
27127,2021,1062340000,15397
27127,2022,1138510000,15361
27129,2020,810815000,14697
27129,2021,911831000,14628
27129,2022,936028000,14525
27131,2020,3222076000,67086
27131,2021,3531216000,67375
27131,2022,3624851000,67693
27133,2020,539131000,9684
27133,2021,556936000,9674
27133,2022,582272000,9537
27135,2020,818689000,15293
27135,2021,923241000,15260
27135,2022,936302000,15292
27137,2020,10113861000,200064
27137,2021,11087968000,199332
27137,2022,11287953000,199532
27139,2020,9940424000,151350
27139,2021,11003957000,153408
27139,2022,11654918000,154520
27141,2020,5099922000,97580
27141,2021,5542570000,99248
27141,2022,5757220000,100824
27143,2020,793688000,14810
27143,2021,866000000,14927
27143,2022,895190000,14955
27145,2020,8576356000,158467
27145,2021,9248962000,159144
27145,2022,9511382000,160405
27147,2020,1872016000,37375
27147,2021,2075936000,37409
27147,2022,2051720000,37398
27149,2020,532675000,9666
27149,2021,581011000,9704
27149,2022,628433000,9637
27151,2020,512354000,9804
27151,2021,581622000,9781
27151,2022,651335000,9755
27153,2020,1101253000,25277
27153,2021,1372568000,25307
27153,2022,1422522000,25538
27155,2020,224333000,3361
27155,2021,246576000,3287
27155,2022,280409000,3275
27157,2020,1196495000,21400
27157,2021,1286749000,21514
27157,2022,1317378000,21658
27159,2020,614891000,14119
27159,2021,668605000,14184
27159,2022,667756000,14307
27161,2020,886758000,18964
27161,2021,1011951000,18992
